"","seqnames","start","end","width","strand","Conc","Conc_V2084D.shEV","Conc_WT.shEV","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","flank_txIds","flank_geneIds","flank_gene_distances"
"481","chr9",6007963,6008363,401,"*",4.44336163305167,3.69973360431208,4.93163439756827,-1.2646922807049,0.000323023375825192,0.00372174411622714,"Promoter (<=1kb)",9,5968177,6007901,39725,2,"158358","ENST00000513355.2",-62,"ENSG00000183354","KIAA2026","KIAA2026","ENST00000581132.1;ENST00000381461.6;ENST00000399933.8;ENST00000513355.2;ENST00000259569.6","100616288;158358;158358;158358;26953","137;-176;0;-62;7261"
"482","chr16",525410,525810,401,"*",3.12869882899643,2.58281760204834,3.52379138221262,-0.968636171266076,0.0701418759640316,0.123892539510093,"Promoter (1-2kb)",16,525155,527407,2253,2,"64493","ENST00000622160.1",1597,NA,"LINC00235","long intergenic non-protein coding RNA 235","ENST00000622160.1;ENST00000219611.7;ENST00000562370.5;ENST00000567216.5;ENST00000568988.5;ENST00000262305.9;ENST00000434585.5;ENST00000450428.5","64493;6650;6650;6650;6650;9727;9727;9727","0;0;0;-1938;-2013;99761;99031;50560"
"483","chr12",15221050,15221450,401,"*",4.32318729819957,3.80845743947141,4.70178328373524,-0.927667727607946,0.0102474219810014,0.0317297447884463,"Promoter (<=1kb)",12,15107783,15221417,113635,2,"85004","ENST00000256953.6",0,"ENSG00000134533","RERG","RAS like estrogen regulated growth inhibitor","ENST00000393736.3;ENST00000256953.6;ENST00000538313.5;ENST00000536465.5;ENST00000546331.5;ENST00000537647.5;ENST00000537717.1","105369673;85004;85004;85004;85004;85004;85004","0;0;-3421;-2999;0;0;0"
"484","chrX",129984182,129984582,401,"*",4.14875491587066,3.16879515047197,4.72697499609378,-1.58686102988897,5.97231534119602e-05,0.00135611476826185,"Promoter (1-2kb)",23,129982635,130058071,75437,1,"63035","ENST00000540052.6",1547,"ENSG00000085185","BCORL1","BCL6 corepressor like 1","ENST00000607874.1;ENST00000488135.6;ENST00000218147.11;ENST00000540052.6","63035;63035;63035;63035","0;0;0;0"
"485","chr8",17495333,17495733,401,"*",4.28555103991466,3.75289833178734,4.67370475944127,-0.954878341784149,0.00880916067594243,0.028702324970165,"Promoter (1-2kb)",8,17497088,17570566,73479,1,"6542","ENST00000494857.6",-1355,"ENSG00000003989","SLC7A2","solute carrier family 7 member 2","ENST00000494857.6;ENST00000522656.5;ENST00000470360.5","6542;6542;6542","-1355;-1358;-1482"
"486","chr2",166375744,166376144,401,"*",4.53892730534754,3.64266934307528,5.0875824047931,-1.47680987176837,2.11275750569231e-05,0.000808879028682688,"Promoter (<=1kb)",2,166195185,166375944,180760,2,"6335","ENST00000642356.2",0,"ENSG00000169432","SCN9A","sodium voltage-gated channel alpha subunit 9","ENST00000651013.1;ENST00000642356.2;ENST00000409672.5;ENST00000303354.11;ENST00000645907.1;ENST00000454569.6;ENST00000452182.2;ENST00000472119.2","101929680;6335;6335;6335;6335;6335;6335;6335","0;0;0;0;0;0;0;0"
"487","chr2",55923535,55923935,401,"*",3.90623290930548,2.90427994231436,4.49184581197209,-1.61406020359653,0.000229829347456673,0.00304659799757007,"Promoter (<=1kb)",2,55865967,55923782,57816,2,"2202","ENST00000355426.8",0,"ENSG00000115380","EFEMP1","EGF containing fibulin extracellular matrix protein 1","ENST00000355426.8;ENST00000394555.6;ENST00000635671.1;ENST00000438672.5;ENST00000452161.5;ENST00000439193.5;ENST00000440439.5;ENST00000429909.5;ENST00000452337.5;ENST00000421664.1;ENST00000480016.1;ENST00000424207.5;ENST00000497698.1","2202;2202;2202;2202;2202;2202;2202;2202;2202;2202;2202;2202;2202","0;0;0;0;0;0;0;0;0;0;0;0;0"
"488","chr17",35089129,35089529,401,"*",3.78128737993723,2.80572340673008,4.35801168885246,-1.57804802606729,0.000440496836721142,0.0044095742668035,"Promoter (<=1kb)",17,35005990,35089319,83330,2,"117584","ENST00000315249.11",0,"ENSG00000092871","RFFL","ring finger and FYVE like domain containing E3 ubiquitin protein ligase","ENST00000593039.5;ENST00000591723.5;ENST00000315249.11;ENST00000584655.5;ENST00000447669.6;ENST00000584541.1;ENST00000414419.6;ENST00000581265.1;ENST00000592181.1;ENST00000345365.11","100529207;100529207;117584;117584;117584;117584;117584;117584;5892;5892","0;0;0;0;0;0;-294;0;0;30331"
"489","chr14",52314048,52314448,401,"*",4.71479237311197,3.81308919933175,5.26544242684016,-1.48498666811992,1.48214396605759e-05,0.000680497708124456,"Promoter (<=1kb)",14,52314305,52327509,13205,1,"5732","ENST00000557436.1",0,"ENSG00000125384","PTGER2","prostaglandin E receptor 2","ENST00000557436.1;ENST00000245457.6","5732;5732","0;0"
"490","chr7",114653423,114653823,401,"*",4.10805424131417,3.64174313199897,4.45989400354671,-0.852246619645478,0.0229988218095032,0.0551859778349459,"Promoter (<=1kb)",7,114653345,114653455,111,1,"100500896","ENST00000607845.1",78,"ENSG00000272230","MIR3666","microRNA 3666","ENST00000607845.1;ENST00000412402.5;ENST00000441290.6;ENST00000635638.1;ENST00000634411.1;ENST00000635109.1;ENST00000634623.1;ENST00000393494.6;ENST00000350908.9;ENST00000393491.7;ENST00000403559.8;ENST00000408937.7;ENST00000393498.6;ENST00000393489.8;ENST00000635534.1;ENST00000360232.8;ENST00000390668.3;ENST00000635563.1;ENST00000634372.1","100500896;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23569;23478"
"491","chr17",45585323,45585723,401,"*",3.42639525612035,2.90712386704351,3.80743036509818,-0.930495615093904,0.0513943864320984,0.0986041623343404,"Promoter (<=1kb)",17,45508312,45584705,76394,2,"55073","ENST00000686949.1",-618,NA,"LRRC37A4P","leucine rich repeat containing 37 member A4, pseudogene","ENST00000701132.1;ENST00000686949.1","55073;55073","-721;-618"
"492","chr12",31659090,31659490,401,"*",4.62956641762214,3.64531030811271,5.20924254187384,-1.59550365311079,3.93840409106902e-06,0.000371892451877882,"Promoter (<=1kb)",12,31659187,31668967,9781,1,"254013","ENST00000395763.7",0,"ENSG00000139160","ETFBKMT","electron transfer flavoprotein subunit beta lysine methyltransferase","ENST00000412352.6;ENST00000395763.7;ENST00000538463.5;ENST00000357721.3;ENST00000539633.1;ENST00000538391.1","254013;254013;254013;254013;254013;254013","0;0;-198;-198;-221;-2447"
"493","chr5",72108539,72108939,401,"*",4.18992671565358,3.45768957149981,4.67332231045343,-1.24734380551992,0.00107884436940519,0.0074548106130828,"Promoter (<=1kb)",5,72095855,72108000,12146,2,"105379028","ENST00000649991.1",-539,NA,"LOC105379028","uncharacterized LOC105379028","ENST00000649991.1;ENST00000512974.5;ENST00000296755.12;ENST00000504183.1;ENST00000513526.6;ENST00000511641.2","105379028;4131;4131;4131;4131;4131","-539;0;0;0;0;0"
"494","chr6",108562535,108562935,401,"*",4.44276222405394,3.70060740715667,4.93040730271411,-1.26259263724128,0.000394019599223737,0.00414664643512338,"Promoter (1-2kb)",6,108560917,108684774,123858,1,"2309","ENST00000406360.2",1618,"ENSG00000118689","FOXO3","forkhead box O3","ENST00000343882.10;ENST00000406360.2","2309;2309","0;0"
"495","chr10",133347149,133347549,401,"*",3.69965247279092,2.90364773736798,4.20966044952901,-1.33382210934563,0.00347850491721103,0.0153904700482806,"Promoter (<=1kb)",10,133347368,133352548,5181,1,"118471","ENST00000463201.2",0,"ENSG00000165828","PRAP1","proline rich acidic protein 1","ENST00000368554.8;ENST00000463201.2;ENST00000433452.6","104326056;118471;118471","0;0;0"
"496","chr4",173529801,173530201,401,"*",4.2475112183991,3.16605193316914,4.85863580985393,-1.72081614096736,1.46740417920216e-05,0.000680497708124456,"Promoter (<=1kb)",4,173526091,173530229,4139,2,"9464","ENST00000359562.4",28,"ENSG00000164107","HAND2","heart and neural crest derivatives expressed 2","ENST00000512099.5;ENST00000647267.1;ENST00000515310.5;ENST00000645435.1;ENST00000561655.2;ENST00000689680.1;ENST00000647106.1;ENST00000686742.1;ENST00000503198.6;ENST00000688225.1;ENST00000690926.1;ENST00000507062.6;ENST00000509640.6;ENST00000692444.1;ENST00000645869.3;ENST00000512929.5;ENST00000689927.1;ENST00000507322.5;ENST00000507636.5;ENST00000510221.5;ENST00000512246.5;ENST00000502896.5;ENST00000505621.5;ENST00000507571.5;ENST00000508534.5;ENST00000510339.5;ENST00000515350.5;ENST00000502941.6;ENST00000701221.1;ENST00000505817.2;ENST00000616485.4;ENST00000511196.5;ENST00000515376.5;ENST00000505032.5;ENST00000515741.5;ENST00000511728.5;ENST00000509866.5;ENST00000690436.1;ENST00000701471.1;ENST00000512943.5;ENST00000503474.5;ENST00000515345.5;ENST00000503309.5;ENST00000502334.6;ENST00000512209.6;ENST00000504740.5;ENST00000508887.5;ENST00000687193.1;ENST00000702450.1;ENST00000514431.5;ENST00000702184.1;ENST00000643969.1;ENST00000701009.1;ENST00000691459.1;ENST00000688988.1;ENST00000688174.1;ENST00000645615.2;ENST00000686295.1;ENST00000686274.1;ENST00000644355.1;ENST00000510268.1;ENST00000504429.1;ENST00000646152.1;ENST00000503024.1;ENST00000359562.4","79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;9464;9464","0;0;0;0;0;0;0;-152;-152;-152;-152;-152;-152;-152;-213;-240;-250;-257;-257;-257;-257;-257;-257;-257;-257;-257;-257;-257;-257;-257;-258;-259;-259;-261;-261;-261;-261;-261;-261;-262;-262;-273;-274;-274;-274;-278;-283;-286;-302;-314;-315;-319;-341;-341;-503;-533;-543;-543;-551;-869;-974;-1344;-1531;-889;0"
"497","chr17",79074701,79075101,401,"*",4.14928690787824,3.64166623714093,4.52404095194797,-0.916199535379736,0.0142808573017581,0.039680109735069,"Promoter (<=1kb)",17,79074824,79082530,7707,1,"64772","ENST00000311595.14",0,"ENSG00000167280","ENGASE","endo-beta-N-acetylglucosaminidase","ENST00000311595.14;ENST00000578419.6;ENST00000579016.6","64772;64772;64772","0;0;0"
"498","chr16",54927126,54927526,401,"*",3.70098062934914,2.58555846913734,4.32245248852324,-1.75950651241819,0.000130777327914424,0.00214899270510606,"Promoter (<=1kb)",16,54918917,54927726,8810,2,"643911","ENST00000661312.1",200,"ENSG00000245694","CRNDE","colorectal neoplasia differentially expressed","ENST00000394636.9;ENST00000560154.5;ENST00000320990.9;ENST00000558597.1;ENST00000613942.2;ENST00000661493.1;ENST00000668556.1;ENST00000660344.2;ENST00000502066.7;ENST00000559598.7;ENST00000688921.2;ENST00000501177.9;ENST00000701876.1;ENST00000691307.2;ENST00000689582.2;ENST00000661312.1;ENST00000701575.1;ENST00000689375.1;ENST00000558031.7;ENST00000657142.1;ENST00000557792.2;ENST00000655114.1;ENST00000559432.6;ENST00000560912.6;ENST00000558952.2;ENST00000560208.1","10265;10265;10265;10265;105371275;105371275;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911","-3339;-3673;-3673;-4546;-1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
"499","chrX",154019818,154020218,401,"*",4.08796385955098,3.08773076315308,4.67300405070298,-1.61324352907755,6.77020992707669e-05,0.00146113297884709,"Promoter (<=1kb)",23,154019920,154019989,70,2,"100313781","ENST00000390190.4",0,"ENSG00000284286","MIR718","microRNA 718","ENST00000390190.4;ENST00000369974.6;ENST00000369980.8;ENST00000444230.5;ENST00000699980.1;ENST00000477274.1;ENST00000455690.5;ENST00000369973.7;ENST00000437278.5;ENST00000393687.6;ENST00000429936.6;ENST00000443220.1;ENST00000463031.1;ENST00000303391.11;ENST00000453960.7","100313781;3654;3654;3654;3654;3654;3654;3654;3654;3654;3654;3654;3654;4204;4204","0;0;0;-18;-760;-1171;-3745;0;-2824;-6;-6;-1180;-873;77499;77499"
"500","chr3",16513620,16514020,401,"*",3.97595912060107,3.45852779095833,4.35600740922497,-0.930503369824043,0.0194264846739202,0.0490651661583589,"Promoter (<=1kb)",3,16315845,16513699,197855,2,"23180","ENST00000334133.9",0,"ENSG00000131378","RFTN1","raftlin, lipid raft linker 1","ENST00000334133.9;ENST00000451036.5;ENST00000449415.5;ENST00000441460.5;ENST00000453536.5;ENST00000431547.1","23180;23180;23180;23180;23180;23180","0;-246;-716;-698;-98;0"
"501","chr1",959570,959970,401,"*",3.83315113629337,3.45943972125174,4.12970315720158,-0.704431497499127,0.085473415632807,0.143538636938536,"Promoter (<=1kb)",1,954426,959309,4884,2,"26155","ENST00000487214.1",-261,"ENSG00000188976","NOC2L","NOC2 like nucleolar associated transcriptional repressor","ENST00000327044.7;ENST00000477976.5;ENST00000487214.1;ENST00000469563.1;ENST00000338591.8;ENST00000463212.1;ENST00000466300.1;ENST00000481067.1","26155;26155;26155;26155;339451;339451;339451;339451","-314;-1112;-261;-314;-614;-1479;-2757;-3582"
"502","chrX",136147008,136147408,401,"*",4.04396701887491,3.17073546782277,4.58407103883165,-1.44255700166933,0.000422008821500874,0.00431439194135106,"Promoter (<=1kb)",23,136147465,136211359,63895,1,"2273","ENST00000651929.2",-57,"ENSG00000022267","FHL1","four and a half LIM domains 1","ENST00000629039.2;ENST00000651929.2;ENST00000652745.1;ENST00000627578.2;ENST00000652457.1;ENST00000394155.8;ENST00000618438.4;ENST00000651089.1;ENST00000420362.5;ENST00000458357.5;ENST00000628443.2;ENST00000627383.2;ENST00000630084.2","2273;2273;2273;2273;2273;2273;2273;2273;2273;2273;2273;2273;2273","0;-57;-125;-125;-125;-125;-128;-252;-258;-675;-821;-1032;-1170"
"503","chr1",85274940,85275340,401,"*",4.24744485137575,3.64353085508108,4.67186555237496,-1.06157716599267,0.00395907608063585,0.0168101100313578,"Promoter (<=1kb)",1,85267729,85275750,8022,2,"8915","ENST00000650582.1",410,"ENSG00000142867","BCL10","BCL10 immune signaling adaptor","ENST00000654182.1;ENST00000427819.5;ENST00000648566.1;ENST00000620248.3;ENST00000650582.1;ENST00000649434.1;ENST00000649060.1","646626;646626;8915;8915;8915;8915;8915","-1048;-1375;0;0;0;0;0"
"504","chr20",63695866,63696266,401,"*",3.35659303445589,2.8041118432472,3.75511146247933,-0.980218037079945,0.0460594177200337,0.0909583672938426,"Promoter (<=1kb)",20,63696652,63698684,2033,1,"8771","ENST00000369996.3",-386,"ENSG00000243509","TNFRSF6B","TNF receptor superfamily member 6b","ENST00000492259.6;ENST00000480273.5;ENST00000496281.2;ENST00000697815.1;ENST00000612256.4;ENST00000619493.4;ENST00000614942.4;ENST00000622789.5;ENST00000610414.4;ENST00000612772.1;ENST00000618838.4;ENST00000612157.4;ENST00000618568.4;ENST00000610774.1;ENST00000607873.1;ENST00000370018.7;ENST00000360203.11;ENST00000508582.7;ENST00000318100.9;ENST00000482936.6;ENST00000425905.6;ENST00000496816.5;ENST00000370003.2;ENST00000369996.3","100533107;100533107;100533107;100533107;10139;10139;10139;10139;10139;10139;10139;10139;10139;10139;10139;51750;51750;51750;51750;51750;51750;51750;51750;8771","0;0;0;0;11392;11587;11747;11710;4511;5122;11572;11650;11730;9787;11759;0;0;0;0;37551;33991;0;0;-386"
"505","chr3",197298233,197298633,401,"*",4.04481799221836,3.58598112176684,4.39240132941757,-0.840347244569387,0.0279533978877869,0.063463864324426,"Promoter (<=1kb)",3,197298252,197302781,4530,1,"100507086","ENST00000414529.5",0,"ENSG00000227375","DLG1-AS1","DLG1 antisense RNA 1","ENST00000414529.5;ENST00000430666.1;ENST00000653937.1;ENST00000656096.1;ENST00000657499.1;ENST00000577559.1;ENST00000346964.6;ENST00000667157.1;ENST00000663148.1;ENST00000655488.1;ENST00000357674.9;ENST00000671185.1;ENST00000656087.1;ENST00000670455.1;ENST00000669565.1;ENST00000661336.1;ENST00000667104.1;ENST00000658701.1;ENST00000661453.1;ENST00000664564.1;ENST00000660898.1;ENST00000660432.1;ENST00000659221.1;ENST00000657381.1;ENST00000654737.1;ENST00000659716.1;ENST00000664991.1;ENST00000419354.5;ENST00000661440.1;ENST00000670935.1;ENST00000667971.1;ENST00000666007.1;ENST00000661229.1;ENST00000661013.1;ENST00000436682.6;ENST00000662727.1;ENST00000422288.6;ENST00000448528.6;ENST00000450955.5;ENST00000392382.6;ENST00000656944.1;ENST00000419227.5;ENST00000392381.7;ENST00000471733.5;ENST00000419553.6;ENST00000456699.6;ENST00000392380.6;ENST00000485409.5;ENST00000486877.1;ENST00000412364.2;ENST00000434148.1","100507086;100507086;100507086;100507086;100507086;100616216;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739;1739","0;0;-367;-435;-1942;-4285;0;0;0;0;0;-380;-424;-390;-380;0;0;0;-362;-528;-380;-375;-385;0;0;0;-222;0;0;-432;-380;-534;-1763;-539;-408;-408;-534;0;-1029;-118;0;0;-118;0;-1833;-500;-500;-1344;-500;-637;-710"
"506","chr10",101779892,101780292,401,"*",4.32181176567057,3.6426815861264,4.78172416163646,-1.17189291024169,0.00142126015831696,0.0088281150629553,"Promoter (<=1kb)",10,101770236,101780371,10136,2,"2253","ENST00000618991.5",79,"ENSG00000107831","FGF8","fibroblast growth factor 8","ENST00000370110.6;ENST00000474993.5;ENST00000462391.5;ENST00000468544.1;ENST00000439817.5;ENST00000361464.8;ENST00000320185.7;ENST00000344255.8;ENST00000469792.6;ENST00000618991.5;ENST00000485728.1;ENST00000346714.7;ENST00000347978.2","10360;10360;10360;10360;10724;10724;2253;2253;2253;2253;2253;2253;2253","3154;3092;3083;2356;38173;38152;-3778;-3778;-3795;0;-3992;-3918;-3822"
"507","chr17_KI270861v1_alt",144938,145338,401,"*",3.20874977628068,2.69774761049136,3.58533488214874,-0.916539191406916,0.071973168239926,0.126290123701624,"Promoter (<=1kb)",373,142120,146225,4106,2,"84981","ENST00000632783.1",887,"ENSG00000186594","MIR22HG","MIR22 host gene","ENST00000634001.1;ENST00000632643.1;ENST00000613616.3;ENST00000611758.2;ENST00000633600.1;ENST00000615141.4;ENST00000611774.2;ENST00000633876.1;ENST00000632329.1;ENST00000634052.1;ENST00000632783.1;ENST00000633829.1;ENST00000631980.1;ENST00000631506.1;ENST00000633349.1;ENST00000632130.1;ENST00000633739.1;ENST00000633910.1;ENST00000631592.1;ENST00000632412.1;ENST00000631947.1;ENST00000633788.1;ENST00000633115.1;ENST00000633970.1;ENST00000633866.1;ENST00000633706.1","124997;124997;124997;124997;124997;124997;727910;84981;84981;84981;84981;84981;84981;84981;84981;84981;84981;84981;84981;84981;84981;84981;84981;84981;84981;84981","-1213;-1213;-1213;-1226;-1237;-1291;-4472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
"508","chr2",71226830,71227230,401,"*",4.44347946591556,3.5859268475315,4.97765266896278,-1.42347659256325,7.00894527681012e-05,0.00148312732030623,"Promoter (<=1kb)",2,71182738,71227103,44366,2,"400961","ENST00000244221.9",0,"ENSG00000124374","PAIP2B","poly(A) binding protein interacting protein 2B","ENST00000244221.9","400961","0"
"509","chr3",196632153,196632553,401,"*",3.64427581546588,3.08779916375338,4.04485665693606,-0.987957393478555,0.0253708761561821,0.059132225169196,"Promoter (<=1kb)",3,196631498,196632700,1203,2,"101929769","ENST00000441644.2",147,NA,"LINC01063","long intergenic non-protein coding RNA 1063","ENST00000441644.2","101929769","0"
"510","chr7",30771702,30772102,401,"*",4.37437686921781,3.52317014978738,4.90612423025908,-1.41441431805417,9.20882662425532e-05,0.00174604199546736,"Promoter (<=1kb)",7,30771417,30892387,120971,1,"84182","ENST00000265299.6",285,"ENSG00000106125","MINDY4","MINDY lysine 48 deubiquitinase 4","ENST00000458257.5;ENST00000451002.2;ENST00000265299.6","100526825;100526825;84182","0;0;0"
"511","chr9",135479367,135479767,401,"*",4.21012488250222,3.52491983925958,4.67278721421797,-1.18013477330594,0.00145149517440357,0.00890480190713117,"Promoter (<=1kb)",9,135479663,135488893,9231,1,"9858","ENST00000604351.5",0,"ENSG00000196422","PPP1R26","protein phosphatase 1 regulatory subunit 26","ENST00000660718.1;ENST00000455039.3;ENST00000605286.5;ENST00000604351.5;ENST00000652373.1;ENST00000356818.7;ENST00000602993.5;ENST00000401470.3","100506599;100506599;9858;9858;9858;9858;9858;9858","0;0;0;0;0;-15;-2915;-3596"
"512","chr19",15418899,15419299,401,"*",4.26644675489202,3.80673581140094,4.61452964823658,-0.842458328302894,0.0210024180872814,0.0516919412440404,"Promoter (<=1kb)",19,15380050,15418988,38939,2,"26993","ENST00000397410.10",0,"ENSG00000011243","AKAP8L","A-kinase anchoring protein 8 like","ENST00000397410.10;ENST00000609519.5;ENST00000599137.6;ENST00000595465.6;ENST00000679638.1;ENST00000594594.6;ENST00000593845.5;ENST00000681170.1;ENST00000596213.6;ENST00000680649.1;ENST00000595879.6;ENST00000680017.1;ENST00000680703.1;ENST00000680363.1;ENST00000680865.1;ENST00000680957.1;ENST00000681405.1;ENST00000679634.1;ENST00000680103.1;ENST00000680302.1;ENST00000680303.1;ENST00000680323.1;ENST00000680642.1;ENST00000680774.1;ENST00000680803.1;ENST00000681459.1;ENST00000681744.1;ENST00000595087.6;ENST00000600065.6;ENST00000594893.5;ENST00000595136.5;ENST00000599488.5;ENST00000596195.5;ENST00000600247.5;ENST00000595067.1;ENST00000601147.2;ENST00000674001.1;ENST00000674089.4;ENST00000263381.12;ENST00000673675.1;ENST00000389282.8;ENST00000545156.5;ENST00000599910.6;ENST00000643092.1;ENST00000648664.1;ENST00000600632.1","26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;26993;58525;58525;58525;58525;58525;58525;58525;58525;58525;58525","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1201;-1221;0;0;0;0;13462;13462;0;0;11851;11851;13991;0;0;5540"
"513","chr9",99823737,99824137,401,"*",4.33915238324682,3.32273497661295,4.92954609705726,-1.63636990498829,1.62914841944503e-05,0.000696777108252598,"Promoter (1-2kb)",9,99821885,99866891,45007,1,"8013","ENST00000395097.7",1852,"ENSG00000119508","NR4A3","nuclear receptor subfamily 4 group A member 3","ENST00000427039.1;ENST00000701815.1;ENST00000701763.1;ENST00000701493.1;ENST00000652827.1;ENST00000655615.1;ENST00000338488.8;ENST00000618101.4;ENST00000395097.7;ENST00000330847.1","101928438;101928438;101928438;101928438;107987011;107987011;8013;8013;8013;8013","-3848;-3828;-3842;-3818;-3816;0;0;0;0;-2590"
"514","chr19",35648225,35648625,401,"*",4.02239679643083,3.64532855961217,4.32105422789618,-0.710447256100952,0.0690766840096813,0.122578863099002,"Promoter (<=1kb)",19,35648323,35658782,10460,1,"1340","ENST00000649813.2",0,"ENSG00000126267","COX6B1","cytochrome c oxidase subunit 6B1","ENST00000649813.2;ENST00000592141.6;ENST00000392201.1;ENST00000652250.1;ENST00000590618.1;ENST00000379023.8;ENST00000379026.6;ENST00000402764.6;ENST00000479824.5;ENST00000403402.1;ENST00000591135.1","1340;1340;1340;1340;1340;2116;2116;2116;2116;2116;2116","0;-15;-200;-1996;-2620;6480;6480;6480;6432;6070;4559"
"515","chr19",10292051,10292451,401,"*",4.22893229876166,3.52493910598144,4.69999409903177,-1.20721948956797,0.00114297657751889,0.00772416314093122,"Promoter (<=1kb)",19,10291473,10296776,5304,1,"7087","ENST00000586480.1",578,"ENSG00000105376","ICAM5","intercellular adhesion molecule 5","ENST00000380770.5;ENST00000340992.4;ENST00000393717.2;ENST00000221980.5;ENST00000586004.1;ENST00000587398.1;ENST00000586480.1","3386;3386;3386;7087;7087;7087;7087","5096;5077;5047;0;2027;1074;0"
"516","chr1",15524112,15524512,401,"*",3.55418359184391,2.99838815308768,3.95441341057055,-0.986430983147453,0.0296308471474643,0.0659782074900094,"Promoter (<=1kb)",1,15490832,15524445,33614,2,"842","ENST00000546424.5",0,"ENSG00000132906","CASP9","caspase 9","ENST00000375838.5;ENST00000616884.4;ENST00000475133.5;ENST00000375849.5;ENST00000375847.8;ENST00000546424.5;ENST00000333868.10;ENST00000348549.9;ENST00000400777.7;ENST00000375890.8;ENST00000474305.2;ENST00000447522.5;ENST00000440484.1;ENST00000546969.1;ENST00000469637.1","23341;23341;23341;23341;23341;842;842;842;842;842;842;842;842;842;842","-2301;-2301;-2301;-2301;-2336;0;0;0;0;0;0;0;0;0;0"
"517","chr2",55050656,55051056,401,"*",3.72855858706641,3.32292104929604,4.04481716580371,-0.755265394273704,0.0752409344727947,0.130573708749059,"Promoter (<=1kb)",2,54972189,55050828,78640,2,"57142","ENST00000404909.5",0,"ENSG00000115310","RTN4","reticulon 4","ENST00000405240.5;ENST00000357376.7;ENST00000337526.11;ENST00000317610.11;ENST00000357732.8;ENST00000394611.6;ENST00000404909.5;ENST00000438462.1;ENST00000427710.5","57142;57142;57142;57142;57142;57142;57142;57142;57142","-3770;-1458;-205;-112;-112;-58;0;-1016;0"
"518","chrX",1454021,1454421,401,"*",3.20926405357623,2.70206986856039,3.58378668757075,-0.910674856951175,0.0772316371186511,0.133037265116661,"Promoter (<=1kb)",23,1403139,1453762,50624,2,"8623","ENST00000534940.6",-259,"ENSG00000169093","ASMTL","acetylserotonin O-methyltransferase like","ENST00000381317.9;ENST00000534940.6;ENST00000381333.9;ENST00000474865.6","8623;8623;8623;8623","-1112;-259;-1092;-1149"
"519","chr2",26344990,26345390,401,"*",3.99986868289186,3.45852967589439,4.39258960249661,-0.966923469874209,0.0128508563473643,0.0369906410502728,"Promoter (<=1kb)",2,26308173,26345802,37630,2,"165082","ENST00000459892.5",412,"ENSG00000173567","ADGRF3","adhesion G protein-coupled receptor F3","ENST00000459892.5;ENST00000651242.2;ENST00000435303.1;ENST00000333478.10;ENST00000447444.5;ENST00000487878.1;ENST00000433584.1;ENST00000481960.1;ENST00000442141.5;ENST00000260585.12;ENST00000447170.1;ENST00000462301.1","165082;165082;165082;165082;165082;165082;165082;165082;85465;85465;85465;85465","0;0;0;0;0;0;0;0;0;-753;-759;-788"
"520","chr15",63599606,63600006,401,"*",3.67302088935792,2.58844853014436,4.28510722081553,-1.71945041463741,0.000325025070297664,0.00373310523720794,"Promoter (<=1kb)",15,63590921,63599616,8696,2,"100130855","ENST00000665700.1",0,"ENSG00000259248","USP3-AS1","USP3 antisense RNA 1","ENST00000649220.2;ENST00000668026.1;ENST00000559861.1;ENST00000657335.1;ENST00000656865.1;ENST00000560962.6;ENST00000558831.5;ENST00000559737.6;ENST00000561256.5;ENST00000665700.1;ENST00000560622.5;ENST00000561191.1;ENST00000360587.2;ENST00000638704.2;ENST00000534939.2;ENST00000560325.1;ENST00000540797.5;ENST00000380324.8;ENST00000559192.5;ENST00000268049.11;ENST00000559257.5","100130855;100130855;100130855;100130855;100130855;100130855;100130855;100130855;100130855;100130855;100130855;100130855;283807;283807;283807;283807;9960;9960;9960;9960;9960","0;0;-4902;0;0;0;0;0;0;0;0;0;0;0;0;0;95095;95013;94872;70464;62501"
