"","seqnames","start","end","width","strand","Conc","Conc_V2084D.shEV","Conc_WT.shEV","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","flank_txIds","flank_geneIds","flank_gene_distances"
"13642","chr3",48548522,48548922,401,"*",3.39338999934989,3.08903690087998,3.64458765826936,-0.589102543151808,0.208406796525143,0.285148869888421,"Promoter (<=1kb)",3,48536445,48549895,13451,2,"5210","ENST00000468162.5",973,"ENSG00000114268","PFKFB4","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4","ENST00000622118.1;ENST00000232375.8;ENST00000383734.6;ENST00000416568.5;ENST00000417753.5;ENST00000445633.5;ENST00000490115.5;ENST00000452531.5;ENST00000468162.5;ENST00000412035.5;ENST00000471890.6;ENST00000496767.5;ENST00000422701.1;ENST00000490404.5;ENST00000467176.1","102465494;5210;5210;5210;5210;5210;5210;5210;5210;5210;5210;5210;5210;5210;5210","1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
"6479","chr12",121016082,121016482,401,"*",4.10975508100833,3.58679893486591,4.49276051789181,-0.939453680467019,0.0128402227324094,0.0369943575671715,"Promoter (<=1kb)",12,121004216,121016429,12214,2,"64897","ENST00000538296.5",0,"ENSG00000157895","C12orf43","chromosome 12 open reading frame 43","ENST00000288757.7;ENST00000445832.7;ENST00000537817.5;ENST00000546272.5;ENST00000539736.5;ENST00000538296.5;ENST00000535367.1;ENST00000508193.2;ENST00000680620.1;ENST00000257570.10;ENST00000620239.5;ENST00000681005.1;ENST00000681590.1;ENST00000339275.10;ENST00000680485.1;ENST00000679655.1;ENST00000680750.1","64897;64897;64897;64897;64897;64897;64897;64897;8638;8638;8638;8638;8638;8638;8638;8638;8638","0;-3634;0;0;0;0;0;0;22498;22764;22728;8160;22534;22674;22498;22498;16160"
"2951","chr19",47607911,47608311,401,"*",4.06604260579316,3.31999841505894,4.55534283920146,-1.26623937240052,0.00135862984319264,0.00859141303079549,"Promoter (<=1kb)",19,47608196,47703277,95082,1,"29998","ENST00000396720.7",0,"ENSG00000063169","BICRA","BRD4 interacting chromatin remodeling complex associated protein","ENST00000396720.7;ENST00000594866.3","29998;29998","0;0"
"4214","chr15",78620130,78620530,401,"*",4.33905370539116,3.75375981578189,4.75425687057326,-1.03427192006348,0.00348964568239967,0.0154555877512394,"Promoter (<=1kb)",15,78618849,78620261,1413,2,"1136","ENST00000559941.1",0,"ENSG00000080644","CHRNA3","cholinergic receptor nicotinic alpha 3 subunit","ENST00000559658.5;ENST00000348639.7;ENST00000326828.6;ENST00000561128.1;ENST00000559080.1;ENST00000559941.1;ENST00000261751.8;ENST00000412074.6","1136;1136;1136;1136;1136;1136;1143;1143","0;0;0;0;-852;0;0;0"
"1817","chr17",49013478,49013878,401,"*",3.45922734320559,2.32255249099047,4.08701474828431,-1.78365370717576,0.000421095347203328,0.00432240197931779,"Promoter (<=1kb)",17,49013917,49036833,22917,1,"10642","ENST00000499130.6",-39,"ENSG00000159217","IGF2BP1","insulin like growth factor 2 mRNA binding protein 1","ENST00000290341.8;ENST00000431824.2;ENST00000515586.5;ENST00000499130.6","10642;10642;10642;10642","0;0;0;-39"
"1782","chr11",68841478,68841878,401,"*",4.14988673726639,3.31911272779535,4.67372212716603,-1.38504597432538,0.000399572215149986,0.00418508755912842,"Promoter (<=1kb)",11,68754883,68841916,87034,2,"1374","ENST00000265641.10",38,"ENSG00000110090","CPT1A","carnitine palmitoyltransferase 1A","ENST00000376618.6;ENST00000265641.10;ENST00000569129.5;ENST00000561996.1","1374;1374;1374;1374","0;0;0;0"
"7484","chr5",128965051,128965451,401,"*",4.13029153700946,3.64701760699067,4.49166417275213,-0.878607710486408,0.0201796823227596,0.0503413795588479,"Promoter (<=1kb)",5,128965488,129033635,68148,1,"28965","ENST00000262462.9",-37,"ENSG00000113396","SLC27A6","solute carrier family 27 member 6","ENST00000508645.5;ENST00000262462.9;ENST00000395266.5;ENST00000506176.1","28965;28965;28965;28965","0;-37;-66;-77"
"3268","chr10",91220586,91220986,401,"*",3.88354150836453,3.08983200889654,4.39262016845034,-1.33191178637001,0.00176319461062442,0.0100718029402691,"Promoter (<=1kb)",10,91220663,91284337,63675,1,"84333","ENST00000336126.6",0,"ENSG00000180628","PCGF5","polycomb group ring finger 5","ENST00000614189.4;ENST00000543648.5;ENST00000496708.1;ENST00000336126.6;ENST00000490164.1","84333;84333;84333;84333;84333","0;0;0;0;0"
"101","chr5",1799692,1800092,401,"*",4.42583063612564,3.24825511155792,5.06543898945472,-1.84560245100165,9.0778904032006e-07,0.00016692534077249,"Promoter (<=1kb)",5,1798385,1799837,1453,2,"64979","ENST00000505059.7",0,"ENSG00000171421","MRPL36","mitochondrial ribosomal protein L36","ENST00000274137.10;ENST00000469176.1;ENST00000510329.1;ENST00000505059.7;ENST00000505818.1;ENST00000508987.1;ENST00000382647.7;ENST00000510999.1","4726;4726;4726;64979;64979;64979;64979;64979","0;0;0;0;0;0;0;0"
"3697","chr18",12657923,12658323,401,"*",4.34135331846576,3.7032186933641,4.78225959713388,-1.11232519247221,0.00247927140782402,0.0125165112592932,"Promoter (<=1kb)",18,12446512,12658107,211596,2,"56907","ENST00000409402.9",0,"ENSG00000134278","SPIRE1","spire type actin nucleation factor 1","ENST00000409402.9;ENST00000410092.7;ENST00000309836.9;ENST00000453447.6;ENST00000449797.5;ENST00000497844.6;ENST00000462226.1;ENST00000585853.2;ENST00000699163.1;ENST00000589405.5;ENST00000585331.6;ENST00000590143.5","56907;56907;56907;56907;56907;56907;56907;56984;56984;56984;56984;79959","0;0;-1191;-1187;-4838;-1195;-1203;0;0;-415;0;0"
"5123","chr8",143038808,143039208,401,"*",3.95500855297699,3.3228900441525,4.39305837101554,-1.10175939736749,0.00631600872515797,0.0230138471125733,"Promoter (<=1kb)",8,143039209,143053938,14730,1,"286122","ENST00000517653.5",-1,"ENSG00000177335","LINC02904","long intergenic non-protein coding RNA 2904","ENST00000517653.5;ENST00000523099.7;ENST00000685395.1;ENST00000689572.2;ENST00000523766.5;ENST00000702083.1;ENST00000524181.5;ENST00000702010.1;ENST00000395172.5;ENST00000520786.4;ENST00000665431.1;ENST00000519775.2;ENST00000669519.1;ENST00000622366.3","286122;286122;286122;286122;286122;286122;286122;286122;286122;286122;286122;286122;286122;286122","-1;-24;-39;-39;-53;-53;-53;-53;-54;-57;-74;-87;-120;-3794"
"2176","chr14",94173550,94173950,401,"*",3.42710538726864,2.32118991055462,4.04571284037412,-1.74395536929678,0.000636136553376088,0.00545698214712836,"Promoter (<=1kb)",14,94174312,94230714,56403,1,"57718","ENST00000555690.5",-362,"ENSG00000119698","PPP4R4","protein phosphatase 4 regulatory subunit 4","ENST00000556884.5;ENST00000555690.5;ENST00000304338.8;ENST00000328839.3;ENST00000553661.5;ENST00000556470.1","57718;57718;57718;57718;57718;57718","0;-362;-372;-388;-1511;-1830"
"7973","chr5",80569912,80570312,401,"*",3.99969218736334,3.52404511761599,4.35680028480439,-0.866333361895622,0.0249870564085399,0.0585120098344178,"Promoter (<=1kb)",5,80556755,80570280,13526,2,"340120","ENST00000338682.8",0,"ENSG00000189127","ANKRD34B","ankyrin repeat domain 34B","ENST00000338682.8;ENST00000508916.1","340120;340120","0;0"
"2224","chr5",134366913,134367313,401,"*",3.80823363554233,2.90909437462459,4.35794563379335,-1.47594277889633,0.000679500105425937,0.00570321998599073,"Promoter (<=1kb)",5,134298424,134367171,68748,2,"51265","ENST00000265334.9",0,"ENSG00000006837","CDKL3","cyclin dependent kinase like 3","ENST00000520515.5;ENST00000520693.5;ENST00000519312.5;ENST00000265334.9;ENST00000523054.5;ENST00000521118.5;ENST00000523832.1;ENST00000521755.1;ENST00000522501.1;ENST00000703317.1;ENST00000703312.1;ENST00000703313.1;ENST00000518409.2;ENST00000507277.2;ENST00000510021.5;ENST00000511807.1;ENST00000265339.7;ENST00000506787.5;ENST00000504431.1","51265;51265;51265;51265;51265;51265;51265;51265;51265;5515;5515;5515;5515;7320;7320;7320;7320;7320;7320","0;0;0;0;0;0;-390;0;0;0;0;0;0;0;0;0;-4256;-4286;-4293"
"5942","chr12",78864311,78864711,401,"*",4.32241024261318,3.81023652362032,4.69962819739973,-0.923735969993028,0.00984901322119655,0.0309438630393414,"Promoter (<=1kb)",12,78864774,79452008,587235,1,"6857","ENST00000261205.9",-63,"ENSG00000067715","SYT1","synaptotagmin 1","ENST00000393240.7;ENST00000261205.9;ENST00000457153.6;ENST00000552074.5;ENST00000549454.5","6857;6857;6857;6857;6857","0;0;0;0;0"
"5691","chr1",156295406,156295806,401,"*",4.08732180075721,3.52315915990006,4.49184582372697,-1.00166980130079,0.00866091282912877,0.0284107758798489,"Promoter (<=1kb)",1,156290541,156295654,5114,2,"112770","ENST00000472870.5",0,"ENSG00000198715","GLMP","glycosylated lysosomal membrane protein","ENST00000461597.1;ENST00000472870.5;ENST00000647767.1;ENST00000612353.4;ENST00000614643.4;ENST00000622703.4;ENST00000482579.1;ENST00000362007.6;ENST00000481050.1;ENST00000476177.6;ENST00000497955.1;ENST00000368264.1;ENST00000479084.1;ENST00000484214.1;ENST00000497831.1;ENST00000480968.1;ENST00000339922.5;ENST00000463670.5;ENST00000295694.9;ENST00000357501.6;ENST00000495881.1;ENST00000456810.1;ENST00000405535.3;ENST00000485135.1","112770;112770;112770;112770;112770;112770;112770;112770;112770;112770;112770;112770;112770;112770;23381;23381;391104;84283;84283;84283;84283;84283;84283;84283","-2025;0;0;0;0;0;-1739;0;-1330;0;-893;0;-414;0;-3856;-3900;3501;0;0;0;11092;11084;11081;9130"
"481","chr1",111619977,111620377,401,"*",4.26716389818989,3.24913904702205,4.85808498312843,-1.63800012637034,2.06515890216489e-05,0.000800141960537955,"Promoter (<=1kb)",1,111619789,111716691,96903,1,"5906","ENST00000369709.4",188,"ENSG00000116473","RAP1A","RAP1A, member of RAS oncogene family","ENST00000356415.5;ENST00000687939.1;ENST00000369709.4","5906;5906;5906","0;0;0"
"3122","chr9",133992047,133992447,401,"*",4.20892898008355,3.5222700742306,4.67224694865699,-1.18224286607339,0.00154424939268085,0.00923434435104541,"Promoter (<=1kb)",9,133761894,133992281,230388,2,"7410","ENST00000406606.7",0,"ENSG00000160293","VAV2","vav guanine nucleotide exchange factor 2","ENST00000406606.7;ENST00000371850.8;ENST00000371851.1;ENST00000486113.1","7410;7410;7410;7410","0;0;0;0"
"3093","chr19",54448968,54449368,401,"*",4.06502207043523,3.31694792709437,4.55518364464133,-1.26912848155482,0.00151352381659995,0.00913544191176603,"Promoter (<=1kb)",19,54444813,54449014,4202,2,"104355426","ENST00000429922.5",0,"ENSG00000226696","LENG8-AS1","LENG8 antisense RNA 1","ENST00000652740.1;ENST00000429922.5;ENST00000416022.1;ENST00000448978.1;ENST00000616932.4;ENST00000439657.5;ENST00000326764.10;ENST00000376514.6;ENST00000436479.1;ENST00000443957.5;ENST00000610347.1;ENST00000462541.1","104355426;104355426;104355426;104355426;114823;114823;114823;114823;114823;114823;114823;114823","-1708;0;-366;0;0;0;0;0;0;-244;-1922;-2624"
"4314","chr1",20786886,20787286,401,"*",4.34081982581355,3.75724587309682,4.75516254960595,-1.03169324828848,0.00374040901078369,0.0161844620658909,"Promoter (<=1kb)",1,20740266,20787307,47042,2,"50809","ENST00000438032.6",21,"ENSG00000127483","HP1BP3","heterochromatin protein 1 binding protein 3","ENST00000438032.6;ENST00000312239.10;ENST00000424732.5;ENST00000417710.5;ENST00000375000.5;ENST00000437575.5;ENST00000419490.5;ENST00000414993.1;ENST00000443615.1","50809;50809;50809;50809;50809;50809;50809;50809;50809","0;-234;0;-603;-246;0;-234;-234;-220"
"11404","chr11",62672568,62672968,401,"*",4.04078653252306,3.69261431113718,4.32105549339925,-0.663588448190374,0.0943659683320932,0.154464410430523,"Promoter (<=1kb)",11,62662817,62672267,9451,2,"79081","ENST00000354588.8",-301,"ENSG00000162194","LBHD1","LBH domain containing 1","ENST00000294119.6;ENST00000532904.5;ENST00000533000.5;ENST00000616865.4;ENST00000301935.10;ENST00000533476.5;ENST00000529640.5;ENST00000525717.5;ENST00000534176.1;ENST00000525004.5;ENST00000524762.5;ENST00000527421.5;ENST00000526919.5;ENST00000533908.5;ENST00000528907.5;ENST00000532971.2;ENST00000529868.1;ENST00000354588.8;ENST00000431002.6;ENST00000532208.5;ENST00000415855.6;ENST00000527679.5;ENST00000524759.1;ENST00000526490.2;ENST00000528115.1;ENST00000528862.2;ENST00000377954.3;ENST00000531323.1;ENST00000377953.4","51035;51035;51035;51035;51035;51035;51035;51035;51035;51035;51035;51035;51035;51035;51035;751071;751071;79081;79081;79081;79081;79081;79081;79081;79081;79081;79081;790955;790955","0;0;5015;0;0;0;0;0;0;5569;0;0;0;0;0;0;0;0;0;0;0;-954;0;-1883;-2554;0;0;0;0"
"282","chr1",24502559,24502959,401,"*",4.18868734481346,2.99679142367415,4.83233370095227,-1.86191724637753,7.39879818344465e-06,0.00048824224761777,"Promoter (<=1kb)",1,24502836,24541040,38205,1,"11123","ENST00000374395.9",0,"ENSG00000117602","RCAN3","RCAN family member 3","ENST00000652048.1;ENST00000652351.1;ENST00000651630.1;ENST00000651433.1;ENST00000652371.1;ENST00000538532.6;ENST00000618490.4;ENST00000374395.9;ENST00000436717.6;ENST00000616511.4;ENST00000425530.3","100750325;100750325;100750325;100750325;100750325;11123;11123;11123;11123;11123;11123","-199;-177;0;-199;-177;0;0;0;0;0;-4608"
"1131","chr1",12618215,12618615,401,"*",4.49124492314546,3.70060545700392,4.99907730642192,-1.33105406877153,0.000129929240151696,0.00214348812706088,"Promoter (<=1kb)",1,12567910,12618210,50301,2,"9249","ENST00000616661.5",-5,"ENSG00000162496","DHRS3","dehydrogenase/reductase 3","ENST00000616661.5;ENST00000464917.5;ENST00000482265.1","9249;9249;9249","-5;-1420;-1519"
"2404","chr12",120195503,120195903,401,"*",3.97680627034461,3.16878122751658,4.49164740435235,-1.35246645262057,0.000815388177656755,0.00632799753283241,"Promoter (<=1kb)",12,120127202,120194715,67514,2,"10985","ENST00000300648.7",-788,"ENSG00000089154","GCN1","GCN1 activator of EIF2AK4","ENST00000300648.7;ENST00000551150.5;ENST00000392514.9;ENST00000552292.5;ENST00000313104.9;ENST00000546989.5;ENST00000552461.5;ENST00000228306.8;ENST00000549098.5;ENST00000551258.5;ENST00000546990.5;ENST00000547475.5;ENST00000547211.5;ENST00000547173.5;ENST00000550856.5;ENST00000548568.5;ENST00000546564.5;ENST00000547191.5;ENST00000550296.5;ENST00000552902.5;ENST00000548495.5;ENST00000550423.5;ENST00000551914.1;ENST00000548551.5;ENST00000549242.1;ENST00000551783.1;ENST00000551336.1","10985;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175;6175","0;0;0;1905;0;0;0;0;0;0;4912;4921;4929;4922;0;4929;4961;0;4922;0;0;4949;4917;0;0;0;0"
"9114","chr2",219627732,219628132,401,"*",4.10859820727342,3.69972170315722,4.42681703639841,-0.761768513248789,0.0405674426541085,0.0830971801651284,"Promoter (<=1kb)",2,219627661,219641980,14320,1,"6508","ENST00000317151.7",71,"ENSG00000114923","SLC4A3","solute carrier family 4 member 3","ENST00000373760.6;ENST00000273063.10;ENST00000425141.5;ENST00000358055.8;ENST00000317151.7;ENST00000497589.1;ENST00000413743.5;ENST00000416910.1","6508;6508;6508;6508;6508;6508;6508;6508","0;0;0;0;0;-384;-2998;-3927"
"1612","chr9",6007963,6008363,401,"*",4.44336082992903,3.69973521041016,4.93163256870391,-1.2646888498596,0.000322076068113084,0.00372593819095705,"Promoter (<=1kb)",9,5968177,6007901,39725,2,"158358","ENST00000513355.2",-62,"ENSG00000183354","KIAA2026","KIAA2026","ENST00000581132.1;ENST00000381461.6;ENST00000399933.8;ENST00000513355.2;ENST00000259569.6","100616288;158358;158358;158358;26953","137;-176;0;-62;7261"
"10573","chr16",525410,525810,401,"*",3.12869424378227,2.58280100444622,3.52379305398567,-0.968654401165163,0.0702333710282072,0.124005691968589,"Promoter (1-2kb)",16,525155,527407,2253,2,"64493","ENST00000622160.1",1597,NA,"LINC00235","long intergenic non-protein coding RNA 235","ENST00000622160.1;ENST00000219611.7;ENST00000562370.5;ENST00000567216.5;ENST00000568988.5;ENST00000262305.9;ENST00000434585.5;ENST00000450428.5","64493;6650;6650;6650;6650;9727;9727;9727","0;0;0;-1938;-2013;99761;99031;50560"
"6029","chr12",15221050,15221450,401,"*",4.32318859197076,3.80845863277419,4.70178463159577,-0.927667882124311,0.0102500728250214,0.031739364948976,"Promoter (<=1kb)",12,15107783,15221417,113635,2,"85004","ENST00000256953.6",0,"ENSG00000134533","RERG","RAS like estrogen regulated growth inhibitor","ENST00000393736.3;ENST00000256953.6;ENST00000538313.5;ENST00000536465.5;ENST00000546331.5;ENST00000537647.5;ENST00000537717.1","105369673;85004;85004;85004;85004;85004;85004","0;0;0;0;0;0;0"
"812","chrX",129984182,129984582,401,"*",4.14876062805259,3.16880222098637,4.72698024701391,-1.58685921380785,5.915517427723e-05,0.00135746067254443,"Promoter (1-2kb)",23,129982635,130058071,75437,1,"63035","ENST00000540052.6",1547,"ENSG00000085185","BCORL1","BCL6 corepressor like 1","ENST00000607874.1;ENST00000488135.6;ENST00000218147.11;ENST00000540052.6","63035;63035;63035;63035","0;0;0;0"
"5730","chr8",17495333,17495733,401,"*",4.28555127054381,3.75289309395145,4.67370787858011,-0.954886688329644,0.00883068746852052,0.0287706016180427,"Promoter (1-2kb)",8,17497088,17570566,73479,1,"6542","ENST00000494857.6",-1355,"ENSG00000003989","SLC7A2","solute carrier family 7 member 2","ENST00000494857.6;ENST00000522656.5;ENST00000470360.5","6542;6542;6542","0;0;-1482"
"488","chr2",166375744,166376144,401,"*",4.53892677642275,3.6426667526807,5.08758263307487,-1.47681268685831,2.12595266101139e-05,0.000810411748547471,"Promoter (<=1kb)",2,166195185,166375944,180760,2,"6335","ENST00000642356.2",0,"ENSG00000169432","SCN9A","sodium voltage-gated channel alpha subunit 9","ENST00000651013.1;ENST00000642356.2;ENST00000409672.5;ENST00000303354.11;ENST00000645907.1;ENST00000454569.6;ENST00000452182.2;ENST00000472119.2","101929680;6335;6335;6335;6335;6335;6335;6335","0;0;0;0;0;0;0;0"
"1400","chr2",55923535,55923935,401,"*",3.90623578798094,2.90429138570104,4.49184584087962,-1.61404880461309,0.000227628484305476,0.00303423407880426,"Promoter (<=1kb)",2,55865967,55923782,57816,2,"2202","ENST00000355426.8",0,"ENSG00000115380","EFEMP1","EGF containing fibulin extracellular matrix protein 1","ENST00000355426.8;ENST00000394555.6;ENST00000635671.1;ENST00000438672.5;ENST00000452161.5;ENST00000439193.5;ENST00000440439.5;ENST00000429909.5;ENST00000452337.5;ENST00000421664.1;ENST00000480016.1;ENST00000424207.5;ENST00000497698.1","2202;2202;2202;2202;2202;2202;2202;2202;2202;2202;2202;2202;2202","0;0;0;0;0;0;0;0;0;0;0;0;0"
"1856","chr17",35089129,35089529,401,"*",3.78128793771469,2.80573173073103,4.35800959858032,-1.57803762963101,0.00043737492343556,0.0043984796419812,"Promoter (<=1kb)",17,35005990,35089319,83330,2,"117584","ENST00000315249.11",0,"ENSG00000092871","RFFL","ring finger and FYVE like domain containing E3 ubiquitin protein ligase","ENST00000593039.5;ENST00000591723.5;ENST00000315249.11;ENST00000584655.5;ENST00000447669.6;ENST00000584541.1;ENST00000414419.6;ENST00000581265.1;ENST00000592181.1;ENST00000345365.11","100529207;100529207;117584;117584;117584;117584;117584;117584;5892;5892","0;0;0;0;0;0;-294;0;0;30331"
"410","chr14",52314048,52314448,401,"*",4.71479313023807,3.81309545309454,5.26544117535322,-1.48497917270995,1.48296995409581e-05,0.00067345386721453,"Promoter (<=1kb)",14,52314305,52327509,13205,1,"5732","ENST00000557436.1",0,"ENSG00000125384","PTGER2","prostaglandin E receptor 2","ENST00000557436.1;ENST00000245457.6","5732;5732","0;0"
"7787","chr7",114653423,114653823,401,"*",4.10805285618884,3.6417371298519,4.45989523704377,-0.852253845879189,0.0230891526873957,0.0553588299444235,"Promoter (<=1kb)",7,114653345,114653455,111,1,"100500896","ENST00000607845.1",78,"ENSG00000272230","MIR3666","microRNA 3666","ENST00000607845.1;ENST00000412402.5;ENST00000441290.6;ENST00000635638.1;ENST00000634411.1;ENST00000635109.1;ENST00000634623.1;ENST00000393494.6;ENST00000350908.9;ENST00000393491.7;ENST00000403559.8;ENST00000408937.7;ENST00000393498.6;ENST00000393489.8;ENST00000635534.1;ENST00000360232.8;ENST00000390668.3;ENST00000635563.1;ENST00000634372.1","100500896;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986;93986","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23569;23478"
"9725","chr17",45585323,45585723,401,"*",3.42639486159453,2.90712314605683,3.8074301454812,-0.930496115515714,0.0513269838055677,0.0985280192532696,"Promoter (<=1kb)",17,45508312,45584705,76394,2,"55073","ENST00000686949.1",-618,NA,"LRRC37A4P","leucine rich repeat containing 37 member A4, pseudogene","ENST00000701132.1;ENST00000686949.1","55073;55073","-721;-618"
"197","chr12",31659090,31659490,401,"*",4.6295670201837,3.64531407962745,5.20924207260531,-1.59549941775282,3.96197091835701e-06,0.000372097034528778,"Promoter (<=1kb)",12,31659187,31668967,9781,1,"254013","ENST00000395763.7",0,"ENSG00000139160","ETFBKMT","electron transfer flavoprotein subunit beta lysine methyltransferase","ENST00000412352.6;ENST00000395763.7;ENST00000538463.5;ENST00000357721.3;ENST00000539633.1;ENST00000538391.1","254013;254013;254013;254013;254013;254013","0;0;-198;-198;-221;-2447"
"2696","chr5",72108539,72108939,401,"*",4.18992673503482,3.45768886465136,4.67332264253758,-1.24734484316332,0.00107872221204343,0.00746946136815392,"Promoter (<=1kb)",5,72095855,72108000,12146,2,"105379028","ENST00000649991.1",-539,NA,"LOC105379028","uncharacterized LOC105379028","ENST00000649991.1;ENST00000512974.5;ENST00000296755.12;ENST00000504183.1;ENST00000513526.6;ENST00000511641.2","105379028;4131;4131;4131;4131;4131","0;0;0;0;0;0"
"1774","chr6",108562535,108562935,401,"*",4.44276183161914,3.70060782644631,4.93040656417888,-1.26259148079683,0.000395267625283121,0.00415659204957248,"Promoter (1-2kb)",6,108560917,108684774,123858,1,"2309","ENST00000406360.2",1618,"ENSG00000118689","FOXO3","forkhead box O3","ENST00000343882.10;ENST00000406360.2","2309;2309","0;0"
"4195","chr10",133347149,133347549,401,"*",3.69965754181852,2.90366830574846,4.20965924999582,-1.3338003778597,0.0034548889525463,0.015364756479737,"Promoter (<=1kb)",10,133347368,133352548,5181,1,"118471","ENST00000463201.2",0,"ENSG00000165828","PRAP1","proline rich acidic protein 1","ENST00000368554.8;ENST00000463201.2;ENST00000433452.6","104326056;118471;118471","0;0;0"
"401","chr4",173529801,173530201,401,"*",4.24751354703214,3.16607087741004,4.85863299803872,-1.72079441386546,1.44677343565376e-05,0.000672101838577957,"Promoter (<=1kb)",4,173526091,173530229,4139,2,"9464","ENST00000359562.4",28,"ENSG00000164107","HAND2","heart and neural crest derivatives expressed 2","ENST00000512099.5;ENST00000647267.1;ENST00000515310.5;ENST00000645435.1;ENST00000561655.2;ENST00000689680.1;ENST00000647106.1;ENST00000686742.1;ENST00000503198.6;ENST00000688225.1;ENST00000690926.1;ENST00000507062.6;ENST00000509640.6;ENST00000692444.1;ENST00000645869.3;ENST00000512929.5;ENST00000689927.1;ENST00000507322.5;ENST00000507636.5;ENST00000510221.5;ENST00000512246.5;ENST00000502896.5;ENST00000505621.5;ENST00000507571.5;ENST00000508534.5;ENST00000510339.5;ENST00000515350.5;ENST00000502941.6;ENST00000701221.1;ENST00000505817.2;ENST00000616485.4;ENST00000511196.5;ENST00000515376.5;ENST00000505032.5;ENST00000515741.5;ENST00000511728.5;ENST00000509866.5;ENST00000690436.1;ENST00000701471.1;ENST00000512943.5;ENST00000503474.5;ENST00000515345.5;ENST00000503309.5;ENST00000502334.6;ENST00000512209.6;ENST00000504740.5;ENST00000508887.5;ENST00000687193.1;ENST00000702450.1;ENST00000514431.5;ENST00000702184.1;ENST00000643969.1;ENST00000701009.1;ENST00000691459.1;ENST00000688988.1;ENST00000688174.1;ENST00000645615.2;ENST00000686295.1;ENST00000686274.1;ENST00000644355.1;ENST00000510268.1;ENST00000504429.1;ENST00000646152.1;ENST00000503024.1;ENST00000359562.4","79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;79804;9464;9464","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-259;0;-261;-261;-261;-261;0;0;0;0;-273;-274;0;0;0;-283;0;0;0;-315;0;0;0;0;0;-543;0;0;0;0;-1344;0;-889;0"
"6706","chr17",79074701,79075101,401,"*",4.14928972388011,3.64167905999044,4.52403833946845,-0.916184120738163,0.0142417428246512,0.0396488591607574,"Promoter (<=1kb)",17,79074824,79082530,7707,1,"64772","ENST00000311595.14",0,"ENSG00000167280","ENGASE","endo-beta-N-acetylglucosaminidase","ENST00000311595.14;ENST00000578419.6;ENST00000579016.6","64772;64772;64772","0;0;0"
"1130","chr16",54927126,54927526,401,"*",3.70097679874958,2.58555389871891,4.32244887988027,-1.75950747197924,0.000129676929392294,0.00214121720283032,"Promoter (<=1kb)",16,54918917,54927726,8810,2,"643911","ENST00000661312.1",200,"ENSG00000245694","CRNDE","colorectal neoplasia differentially expressed","ENST00000394636.9;ENST00000560154.5;ENST00000320990.9;ENST00000558597.1;ENST00000613942.2;ENST00000661493.1;ENST00000668556.1;ENST00000660344.2;ENST00000502066.7;ENST00000559598.7;ENST00000688921.2;ENST00000501177.9;ENST00000701876.1;ENST00000691307.2;ENST00000689582.2;ENST00000661312.1;ENST00000701575.1;ENST00000689375.1;ENST00000558031.7;ENST00000657142.1;ENST00000557792.2;ENST00000655114.1;ENST00000559432.6;ENST00000560912.6;ENST00000558952.2;ENST00000560208.1","10265;10265;10265;10265;105371275;105371275;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911;643911","-3339;-3673;-3673;-4546;-1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
"859","chrX",154019818,154020218,401,"*",4.08796106060755,3.08772910905168,4.67300087022754,-1.61324200428655,6.70545106499687e-05,0.00145609649580019,"Promoter (<=1kb)",23,154019920,154019989,70,2,"100313781","ENST00000390190.4",0,"ENSG00000284286","MIR718","microRNA 718","ENST00000390190.4;ENST00000369974.6;ENST00000369980.8;ENST00000444230.5;ENST00000699980.1;ENST00000477274.1;ENST00000455690.5;ENST00000369973.7;ENST00000437278.5;ENST00000393687.6;ENST00000429936.6;ENST00000443220.1;ENST00000463031.1;ENST00000303391.11;ENST00000453960.7","100313781;3654;3654;3654;3654;3654;3654;3654;3654;3654;3654;3654;3654;4204;4204","0;0;0;0;0;0;0;0;0;0;0;0;-873;0;0"
